	001_V2	010_V2	015_V2	017_V2	024_V2	028_V2	034_V2	040_V2	042_V2	043_V2
ENSG00000107614	8.342411339	7.476906468	7.323661598	8.012589015	9.845088363	7.346959167	6.544638288	10.18462043	10.54837866	9.190505827
ENSG00000107625	35.54592657	29.10652875	29.22745684	28.01149005	29.0380384	26.63743657	25.87016705	29.02026979	32.63305059	29.50808835
ENSG00000107643	32.3144787	25.21548559	31.81425474	21.95319104	30.52971846	25.13036802	23.16322242	26.89683542	31.16711277	28.88444688
ENSG00000107651	36.99678072	42.91591723	34.70340565	31.23606856	39.57924413	36.0942917	33.57981949	43.09785324	41.07812716	41.68550857
ENSG00000107669	34.12804639	34.56161867	29.39543073	25.27548405	33.3141879	31.72379292	27.0351812	34.28953287	36.07481764	37.61542742
ENSG00000107672	69.24531151	63.01964023	53.85242909	52.8309731	69.77747813	68.49626547	65.65197361	56.86085382	69.95072856	65.48235402
ENSG00000107679	44.08618166	41.58075536	37.39098789	30.16120906	42.66204957	36.16964513	26.07575779	36.25567581	43.91439815	40.14281652
ENSG00000107719	12.39820816	8.125413662	9.77608039	8.826876517	5.403196644	11.11463053	5.859335849	9.47680897	15.58355638	13.35905668
ENSG00000107731	6.924531151	10.56685251	8.936210941	5.928013011	5.834126438	5.274739915	3.049595851	8.611706077	8.954967984	10.73319788
ENSG00000107736	45.3062181	50.08764384	76.36093033	56.25098061	40.30850993	44.9106427	24.87647852	43.60905041	64.69247333	48.61121118
ENSG00000107738	144.2610656	88.57845316	111.5010681	100.9716502	107.1689248	95.35976232	97.0388253	132.0854827	93.18265617	101.0627409
ENSG00000107742	8.507281128	9.269838121	5.946275701	8.989734017	6.729134471	7.459989308	4.660056582	5.426554514	12.65168075	20.21911282
ENSG00000107745	45.83380143	57.48825534	54.15478209	55.1761211	42.23111978	51.73012788	47.62851948	51.1590393	43.0858246	50.90883763
ENSG00000107758	101.0651808	121.3471402	94.83805822	93.02420417	109.9533943	108.0944915	114.8224236	112.5813447	108.0651119	117.7041211
ENSG00000107771	49.85662429	61.98965822	49.4179184	53.6126891	51.77787213	59.11476376	48.62220801	57.56866528	60.19905523	59.83675758
ENSG00000107779	33.03990578	27.04656472	22.34052735	22.40919204	32.75066432	27.39097084	24.05411559	25.79579537	32.98360094	31.31336628
ENSG00000107789	12.69497378	15.60232013	14.04261719	13.51717253	14.48587076	14.76927176	11.27322511	14.70674919	13.67146358	13.52317286
ENSG00000107796	133.3466856	78.77455029	67.52550373	53.7104036	62.48482008	69.85262716	44.40759802	67.16344283	325.0239091	114.8156764
ENSG00000107798	113.9579984	134.6606114	157.8954565	113.1208197	112.9699028	116.2703384	115.8503772	116.2383706	136.5552947	117.1789493
ENSG00000107815	5.341781173	5.531384887	5.576733144	4.722867509	4.905969959	4.558882355	3.940489022	4.797388773	4.684627379	4.989131735
ENSG00000107816	136.0175762	132.9821222	155.3086586	90.38591267	115.3565909	150.0286739	87.47885628	120.4065936	135.1849615	143.9298859
ENSG00000107819	74.29032706	32.50165465	48.47726462	48.10810559	49.42433249	41.25600148	33.95673583	51.78820504	76.73865802	53.69881262
ENSG00000107821	6.199104078	6.408776973	5.240785364	12.01888352	4.872821513	6.141304329	6.647433654	7.785926042	12.68354896	6.170768198
ENSG00000107829	72.60865521	71.64097116	63.93086248	47.68467609	76.90439395	60.77253916	53.72771118	70.03401152	74.57161951	80.94209775
ENSG00000107831	0.065947916	0.534064748	0.100784334	0.195429	0.795562696	0.339090423	0.342651219	0.904425752	0.159341067	0.13129294
ENSG00000107833	6.990479066	6.103597117	4.837648028	6.905158013	8.353408308	5.802213906	7.846712921	5.308585938	6.660456614	5.186071145
ENSG00000107854	71.35564481	61.79892081	70.68341286	53.3195456	59.26942085	63.40990912	47.18307289	62.3267312	74.44414665	65.71211666
ENSG00000107862	61.99104078	79.65194237	65.24105883	53.2869741	56.75013898	63.97505982	39.67901119	64.64677986	85.85296707	80.51539569
ENSG00000107863	114.4526077	112.0773021	88.05191307	99.24536069	125.7983513	101.6140968	85.04603262	91.22903241	107.0771972	111.828762
ENSG00000107864	6.759661361	6.713956828	8.062746714	6.970301013	6.828579808	9.080087996	5.482419508	8.611706077	7.457161951	9.682854353
ENSG00000107872	15.89344769	15.48787768	15.82314043	15.63432003	17.23719175	18.76300341	18.60596121	16.86950642	17.40004455	15.65668314
ENSG00000107874	43.32778063	49.17210427	44.61386515	44.81838408	45.21447989	48.26387022	49.71869192	44.35618472	41.97043713	40.86492769
ENSG00000107882	19.42166118	15.25899279	25.86797904	17.06746603	17.66812154	16.5400773	15.45356999	17.6559636	21.98906729	21.6961584
ENSG00000107890	9.463525906	7.667643878	10.14562295	8.598876016	11.17102619	9.155441424	8.394954872	10.26326615	11.8231072	8.172985539
ENSG00000107897	37.85410362	42.91591723	39.40667456	35.11207707	46.54041772	45.13670299	28.30299071	49.35018779	48.79023481	43.72054915
ENSG00000107902	13.12363523	17.89116905	13.84104853	20.32461604	19.69017673	19.66724454	17.40668194	13.80232344	20.80994339	18.24971871
ENSG00000107929	69.44315525	63.66814742	62.45269225	53.6126891	71.99842399	60.77253916	49.71869192	63.4670941	73.07381347	71.09512722
ENSG00000107937	28.78626521	43.25924457	30.77281662	34.72121907	34.34178971	33.23086146	32.20921461	36.45229011	35.30998052	37.45131124
ENSG00000107938	21.07035907	18.95929854	21.83660568	13.64745853	18.56312957	18.16017599	14.87106292	17.69528646	21.86159444	19.89088047
ENSG00000107949	35.34808283	46.69251794	33.25883019	37.88065457	45.38022212	40.12570007	41.52932777	37.86791302	40.21768539	36.40096772
ENSG00000107951	18.96002577	18.04375898	18.91386	15.30860503	18.66257491	16.95452115	15.35077462	15.8471121	19.98136984	18.57795106
ENSG00000107954	0.956244778	0.305179856	0.671895559	0.358286501	0.596672022	0.71585756	0.822362926	0.6684886	0.701100696	0.754934407
ENSG00000107957	89.16158205	45.12847118	98.2311308	63.38413912	60.16442889	61.75213372	95.05144822	57.52934242	115.2991963	134.0500921
ENSG00000107959	70.39940003	80.52933446	73.6733481	95.10878018	66.16429755	79.68624943	62.60237776	84.97669786	84.92878888	82.94431509
ENSG00000107960	21.30117678	19.91298559	21.93739002	22.83262154	25.06022492	19.78027468	19.87377072	24.49814103	21.0648891	20.15346635
ENSG00000107968	28.22570793	12.24534172	15.92392476	11.13945302	19.35869227	15.29674575	14.59694194	11.91482622	26.86490395	22.77932516
ENSG00000107984	2.76981246	1.335161869	2.15006579	1.205145502	0.99445337	0.753534274	3.871958778	0.432551447	2.453852437	1.378575874
ENSG00000108001	78.74181137	61.41744599	71.15373975	53.3846886	61.68925739	51.88083473	57.15422337	62.48402263	72.05403064	73.35993044
ENSG00000108010	32.74314016	39.29190644	33.39320931	36.96865257	36.69532935	35.00166701	36.21823388	34.95802147	36.17042228	34.33310391
ENSG00000108018	0.428661452	0.457769784	0.369542558	0.390858001	0.198890674	0.263736996	0.205590732	0.747134317	1.848356381	0.886227348
ENSG00000108021	34.85347346	36.50714025	33.82994142	31.00806806	37.32514982	31.42237921	27.41209754	32.8345871	30.40227565	37.77954359
ENSG00000108039	42.63532751	39.86411867	37.32379833	31.07321106	40.70629128	36.3580287	35.19028022	34.25021001	40.85504966	40.24128623
ENSG00000108055	44.94350456	36.31640285	45.28576071	29.83549406	37.72293117	35.71752457	28.61137681	43.60905041	50.79793226	48.02039294
ENSG00000108061	51.99993155	74.27314742	55.33059932	64.71957062	65.26928952	68.91070932	58.2849724	73.33713166	65.61665152	70.56995546
ENSG00000108064	29.54466624	35.01938846	27.54771794	31.46406906	30.16508556	32.96712447	30.80434461	32.32338993	32.76052344	35.25215449
ENSG00000108091	36.0735099	38.91043162	39.03713201	33.77664556	37.59033739	34.39883959	29.46800486	32.08745278	44.45615778	42.04656416
ENSG00000108094	36.79893697	41.16113306	36.01360199	36.25207957	42.4631589	39.52287265	34.16232656	42.74394751	41.20560001	42.44044298
ENSG00000108100	73.20218645	78.31678051	71.15373975	71.39672813	74.55085431	69.09909288	67.87920654	70.46656297	76.19689839	81.20468363
ENSG00000108106	1.318958314	1.716636689	1.041438117	1.302860002	1.259640935	2.14757268	2.192967803	2.162757234	1.6571471	0.984697053
ENSG00000108107	457.3487955	302.9673019	394.8730203	310.4063956	344.1803114	340.9742588	454.1841911	292.8766523	304.7875936	290.5841003
ENSG00000108175	107.1323891	71.71726612	97.92877779	58.14012761	72.03157244	64.35182696	62.49958239	76.20770035	112.1442432	137.6934712
ENSG00000108176	0.46163541	0.38147482	0.235163446	0.390858001	0.331484457	0.188383568	0.376916341	0.275260012	0.446154989	0.525171762
ENSG00000108179	21.99362989	75.87534166	35.98000721	58.82412911	33.91085992	58.6626432	57.25701874	55.01267946	24.06050117	36.72920007
ENSG00000108187	15.06909874	21.62962228	19.45137645	23.32119404	24.99392803	19.44118426	13.98016975	24.06558958	24.12423759	20.51452193
ENSG00000108219	171.7943205	203.1353415	190.8183389	157.2226308	174.8249025	179.1527735	112.9035767	181.7109305	160.8070051	180.4621466
ENSG00000108231	1.582749977	0.076294964	0.100784334	0.0325715	0.331484457	0.113030141	0.034265122	0	0.956046404	0.229762646
ENSG00000108239	30.23711936	17.54784171	27.51412316	18.46804053	19.65702828	23.88703647	25.04780413	17.06612072	29.31875639	28.91727012
ENSG00000108242	0.032973958	0.038147482	0.235163446	0.1628575	0.165742228	0.376767137	0.582507073	0.117968576	0.223077494	0.032823235
ENSG00000108244	0.197843747	0.343327338	0.201568668	1.302860002	0.132593783	0.71585756	0.205590732	1.258331482	0.09560464	0.853404112
ENSG00000108256	58.19903562	59.58636685	60.97452202	55.0132636	55.55679494	74.86363008	53.69344606	64.17490556	58.19135779	57.76889377
ENSG00000108262	54.24216068	40.13115104	54.55791943	36.38236557	41.89963532	42.87610016	32.27774485	46.08639051	54.9089318	58.88488376
ENSG00000108298	546.2465859	383.6110788	430.7186484	380.1745487	469.2825453	432.0765525	598.8172708	425.7485922	423.8153709	378.6160168
ENSG00000108306	28.88518709	27.80951436	38.80196856	25.04748355	29.99934333	28.67197911	21.34717096	22.64996667	37.8594376	29.77067423
ENSG00000108309	0.263791663	0.076294964	0	0.1628575	0.23203912	0.150706855	0.582507073	0.589842882	0.031868213	0.13129294
ENSG00000108312	96.7126184	95.63573732	96.92093445	80.35389065	80.88220743	106.5497463	71.54557458	88.39778658	93.62881116	99.19181646
ENSG00000108344	88.04046749	123.941169	85.76746817	84.88132916	102.9590722	96.18865002	84.05234409	98.34646986	102.2969652	104.5420038
ENSG00000108349	124.1139774	99.90825531	120.9747955	65.85957312	96.29623466	91.62976766	69.0784858	102.8685986	145.5421309	125.0237025
ENSG00000108352	7.08940094	7.438758986	7.491635488	4.820582009	9.347861678	7.497666022	5.825070727	7.235406019	8.891231557	10.50343523
ENSG00000108370	0.659479157	0.114442446	0.201568668	0.0977145	0.464078239	0.150706855	0.445446585	0.196614294	0.414286775	0.328232351
