	052_V2	054V_2	063_V2	070_V2	072_V2	078_V2	085_V2	092_V2	099_V2	100_V2
ENSG00000241404	3.061008039	3.652514391	0.240855176	3.984158077	0.229869189	0.100667564	0.164844405	0.103471286	3.572013224	3.188724053
ENSG00000241429	0.358203068	0.53127482	4.369801055	0.56916544	5.122799076	7.550067264	5.637678657	6.898085716	0.319448337	0.41872134
ENSG00000241431	0.195383492	0.664093526	4.163353761	0.341499264	3.645068574	5.368936721	3.923296843	5.001112144	0.290407579	0.41872134
ENSG00000241468	33.8013441	29.31972916	0.584933999	38.05819572	0.229869189	0.335558545	0.527502097	0.275923429	20.96742722	26.89479378
ENSG00000241469	0.48845873	0	29.76281821	0.872720341	14.90865885	18.18727314	37.74936879	25.38495543	0.174244548	0.161046669
ENSG00000241478	9.117896288	6.740549285	0.309670941	8.727203406	0.131353822	0.201335127	0.296719929	0.137961714	8.625105102	5.024656084
ENSG00000241484	0.130255661	1.029344965	0.619341882	0.455332352	0.788122935	1.04023149	0.659377621	0.827770286	1.364915622	1.127326686
ENSG00000241489	0.911789629	0.89652626	1.03223647	0.682998527	0.591092201	0.838896363	0.461564335	0.793279857	1.161630317	1.288373355
ENSG00000241494	2.930752378	4.416221945	12.18039034	3.414992637	10.96804418	12.98611569	11.67098389	12.76145857	2.845994276	2.963258716
ENSG00000241506	20.74321405	18.99307483	18.95874316	23.18400557	15.89381252	15.50280478	13.55021011	15.83110672	18.38279976	20.54955501
ENSG00000241511	2.507421479	4.150584535	0.481710353	2.88377156	0.229869189	0.100667564	0.197813286	0.206942571	2.78791276	1.868141365
ENSG00000241535	0.162819577	0.132818705	0.825789176	0.265610538	0.623930657	0.704672945	0.560470978	0.551846857	0.203285305	0.193256003
ENSG00000241537	1.563067935	1.361391728	0.963420705	1.252163967	0.853799846	0.469781963	0.725315383	0.586337286	1.684363959	1.062908018
ENSG00000241549	0.130255661	0.232432734	1.892433528	0.075888725	1.904630426	0.771784654	1.945163981	1.655540572	0.116163032	0.193256003
ENSG00000241553	45.06845879	66.80780868	0.206447294	64.77102702	0.492576834	0.536893672	0.32968881	0.241433	46.84274252	55.07796092
ENSG00000241563	0.390766984	0.332046763	1.47953894	0.303554901	1.444892047	2.08046298	1.648444052	1.241655429	0.174244548	0.225465337
ENSG00000241593	0.227947407	0.132818705	9.840654344	0.189721813	8.570836916	8.5567429	8.670815712	8.657097573	0.261366821	0.257674671
ENSG00000241627	4.786895551	4.250198564	47.86136431	4.022102439	26.63198751	36.50876971	29.17745972	28.73052701	4.036665351	4.444888074
ENSG00000241644	18.072973	8.832443891	26.6661088	16.27813157	11.75616711	19.73084245	19.08898212	17.03827172	9.583450113	10.37140551
ENSG00000241671	0.195383492	0.099614029	4.404208937	0.265610538	3.97345313	3.355585451	3.033137055	2.172897	0.232326063	0.193256003
ENSG00000241679	0.097691746	0.26563741	1.445131058	0.189721813	1.904630426	1.409345889	1.318755241	1.621050143	0.203285305	0.193256003
ENSG00000241680	0.195383492	0.298842087	14.76098152	0.493276714	8.078260082	14.99946697	8.934566761	11.89919786	0.261366821	0.128837335
ENSG00000241684	3.093571955	2.822397484	1.685986234	2.542272297	1.510568958	1.543569307	1.714381814	2.207387429	2.78791276	1.9969787
ENSG00000241685	85.44771378	84.17385437	154.9042862	92.73602228	118.415471	127.6129147	131.3150532	115.0255793	89.79402349	63.09808506
ENSG00000241695	0.293075238	0.398456115	0.963420705	0.834775978	0.722446024	1.006675635	0.692346502	0.724299	0.377529853	0.57976801
ENSG00000241717	4.037925499	2.755988131	0.309670941	2.504327934	0.558253746	0.302002691	0.494533216	0.310413857	0.261366821	3.41418939
ENSG00000241741	10.55070856	17.00079426	1.410723175	14.98802324	1.313538225	0.3691144	0.692346502	0.551846857	10.57083588	9.727218829
ENSG00000241746	0.293075238	0.564479497	0.860197058	0.645054165	1.543407414	0.872452217	0.527502097	0.931241572	0.261366821	0.386512006
ENSG00000241764	1.758451427	1.328187051	8.567562698	1.935162494	7.749875526	7.14739701	7.516904876	7.725856002	1.335874864	1.062908018
ENSG00000241769	3.809978092	5.146724824	0.516118235	5.046600231	0.361223012	0.335558545	0.725315383	0.586337286	3.833380045	4.960237416
ENSG00000241782	0.162819577	0.365251439	1.307499528	0.379443626	1.215022858	1.073787344	0.725315383	1.000222429	0.290407579	0.386512006
ENSG00000241837	48.32485032	40.47650039	15.68999434	46.70951041	17.43721993	10.83854101	15.23162304	9.553848716	36.44615119	35.17259259
ENSG00000241839	114.1690871	67.53831156	2.95907788	114.5160864	2.331530349	3.355585451	2.472666078	3.104138572	89.79402349	131.7683849
ENSG00000241852	6.284835655	8.334373747	2.580591174	8.461592868	3.053976372	4.362261086	2.670479364	2.655763001	7.056904174	7.665821462
ENSG00000241878	167.8344195	59.43637054	0.550526117	140.5079748	0.328384556	0.503337818	0.659377621	0.551846857	144.7681782	90.44380951
ENSG00000241889	12.47197956	14.90889965	6.8127607	16.54374211	5.516860544	8.019849228	6.099242992	6.277258001	13.76531925	11.6919882
ENSG00000241923	3.777414176	5.146724824	0.240855176	2.352550483	0.131353822	0.3691144	0.131875524	0.206942571	3.717217014	4.348260073
ENSG00000241929	0.911789629	0.763707554	14.5889421	0.682998527	12.08455167	12.48277788	11.20941955	9.864262573	0.84218198	0.644186677
ENSG00000241932	1.758451427	3.984561154	0.481710353	2.238717396	0.689607568	0.805340508	0.725315383	0.620827714	1.655323201	1.674885361
ENSG00000241935	9.704046763	5.013906118	1.754801998	7.437095077	1.444892047	1.946239561	1.153910836	0.758789429	8.276616007	5.604424094
ENSG00000241945	0.195383492	0.232432734	9.77183858	0.227666176	6.764721857	7.8185141	7.154247185	7.311970859	0.087122274	1.320582689
ENSG00000241962	0.162819577	0.398456115	0.275263059	0.189721813	0.361223012	0.201335127	0.098906643	0.206942571	0.203285305	0.128837335
ENSG00000241973	62.35989782	66.84101335	0.412894588	74.59861694	0.426899923	0.503337818	0.32968881	0.310413857	68.36194414	79.84693867
ENSG00000241975	0.618714391	0.431660792	505.2109361	0.151777451	406.0475037	358.5107496	446.2997426	365.3226195	0.580815158	0.41872134
ENSG00000241978	1.59563185	1.294982375	0.344078823	1.252163967	0.295546101	0.302002691	0.62640874	0.241433	1.53916017	2.158025369
ENSG00000241990	5.373046027	4.216993888	34.78636903	6.981762725	25.54831847	26.00578724	27.36417126	30.24810586	4.123787625	2.834421381
ENSG00000242017	3.288955447	2.457146045	0.44730247	3.225270824	0.131353822	0.100667564	0.197813286	0.206942571	2.381342149	2.093606702
ENSG00000242028	3.158699785	3.48649101	70.02004053	3.035549011	68.63237224	67.95060538	59.1132037	68.32553901	3.136401855	3.897329399
ENSG00000242041	0.879225713	1.095754317	2.546183292	0.948609066	1.379215136	0.872452217	0.527502097	0.586337286	0.69697819	0.740814679
ENSG00000242068	3.321519362	5.246338852	0.172039412	4.249768615	0.098515367	0.201335127	0.428595453	0.206942571	4.152828383	3.768492063
ENSG00000242071	25.79062093	40.11124895	13.96960022	32.63215187	11.55913638	11.84521664	13.74802339	11.24387972	26.45613046	25.6708391
ENSG00000242085	0.130255661	0.26563741	2.37414388	0.341499264	1.34637668	1.476457598	2.208915029	1.655540572	0.261366821	0.483140008
ENSG00000242086	17.06349162	32.04251261	6.36545823	25.72627787	6.37066039	7.14739701	5.7365853	5.966844144	29.21500247	36.52538461
ENSG00000242110	2.474857564	3.918151801	2.95907788	3.452937	3.415199384	2.516689088	2.835323769	3.655985429	3.107361097	4.928028082
ENSG00000242114	0.846661798	0.498070144	0.206447294	0.56916544	0.426899923	0.469781963	0.461564335	0.413885143	0.435611369	0.547558676
ENSG00000242125	10.29019724	13.31507519	0.963420705	10.39675536	0.722446024	1.208010762	1.318755241	0.793279857	9.176879503	12.85152421
ENSG00000242140	1.693323596	2.623169426	0.997828587	2.086939945	0.788122935	0.637561236	0.62640874	0.586337286	1.713404717	1.191745353
ENSG00000242159	4.786895551	4.216993888	16.68782293	3.984158077	11.13223645	10.60365002	13.45130346	11.20938929	3.572013224	3.124305386
ENSG00000242162	1.04204529	0.863321583	0.137631529	1.100386516	0.197030734	0.234890982	0.296719929	0.344904286	1.074508043	1.127326686
ENSG00000242169	1.725887512	2.755988131	0.963420705	0.682998527	0.689607568	1.375790035	0.230782167	1.000222429	1.684363959	1.352792023
ENSG00000242173	17.06349162	1.228573022	16.58459928	14.03941418	17.92979677	17.34837678	16.91303597	15.52069286	9.525368598	5.185702753
ENSG00000242193	23.21807162	32.4741734	44.04208937	29.55865849	42.59147694	41.47503617	42.99142087	43.59590172	26.07860061	27.05584045
ENSG00000242198	1.139737036	0.630888849	10.39118046	0.645054165	8.800706106	12.38211031	9.330193333	9.070982716	0.464652127	0.515349342
ENSG00000242208	0.227947407	0.26563741	15.24269187	0.075888725	10.93520572	16.30814529	11.07754403	11.69225529	0.174244548	0.225465337
ENSG00000242220	0.260511323	0.431660792	3.40638035	0.265610538	5.089960621	3.892479123	3.428763628	3.552514144	0.232326063	0.032209334
ENSG00000242222	0.944353544	0.830116907	0.89460494	0.796831615	0.492576834	0	0.692346502	0.034490429	0.522733643	0.644186677
ENSG00000242242	0.065127831	0.365251439	5.298813878	0.265610538	5.976598922	4.496484504	3.923296843	6.415219716	0.116163032	0.225465337
ENSG00000242247	33.73621626	41.27341262	0.344078823	36.69219867	0.328384556	0.067111709	0.065937762	0.206942571	35.08123557	41.19573802
ENSG00000242252	0.293075238	0.398456115	2.51177541	0.682998527	2.791268728	2.952915197	3.428763628	3.414552429	0.5517744	0.515349342
ENSG00000242258	0.651278306	0.166023381	0.172039412	1.365997055	0.394061467	0.201335127	0.461564335	0.379394714	0.261366821	0.386512006
ENSG00000242259	64.18347708	64.35066263	0.722565529	62.152866	1.116507491	0.738228799	0.758284264	0.862260714	62.3214665	52.82330755
ENSG00000242262	0.195383492	0.298842087	0.275263059	0.417387989	0.52541529	0.234890982	0.461564335	0.241433	0.290407579	1.385001356
ENSG00000242265	38.58823965	15.07492303	0.378486706	45.95062315	0.295546101	0.302002691	0.461564335	0.344904286	20.64797888	31.08200719
ENSG00000242268	1.139737036	0.464865468	0.44730247	0.189721813	0.459738379	0.570449527	0.263751048	0.620827714	0.638896674	0.128837335
ENSG00000242276	1.074609205	1.660233814	1.03223647	1.29010833	1.083669035	1.510013453	0.725315383	0.827770286	0.667937432	0.869652015
ENSG00000242282	2.963316294	3.353672304	58.42458418	2.921715923	41.77051555	55.33360408	46.02455793	42.04383244	2.23613836	2.125816036
ENSG00000242294	11.29967861	10.95754317	1.617170469	10.47264409	1.510568958	2.181130543	1.58250629	1.483088429	11.32589559	10.91896418
ENSG00000242299	61.77374735	95.09819287	0.997828587	71.06979122	1.05083058	1.140899053	0.989066431	1.448598	52.7960979	58.45994098
ENSG00000242327	10.12737766	15.57299318	0.89460494	13.84969236	0.131353822	0.838896363	0.857190907	0.344904286	12.71985197	10.53245218
ENSG00000242337	0.651278306	0.431660792	0.89460494	0.227666176	1.083669035	0.570449527	0.62640874	0.586337286	0.377529853	0.354302673
ENSG00000242338	0.423330899	0.398456115	0.860197058	0.303554901	0.985153669	0.805340508	0.428595453	0.965732	0.290407579	0.547558676
ENSG00000242364	1.856143173	2.125099282	16.37815199	1.859273769	14.41608202	16.7443714	14.40740101	15.31375029	2.265179118	1.513838692
ENSG00000242372	33.08493796	41.77148276	8.223483875	37.10958666	6.304983479	4.966266467	8.242220259	7.001557001	32.72893418	35.68794193
ENSG00000242419	0.586150476	0.332046763	4.782695643	0.341499264	5.188475988	5.201157449	6.264087397	3.587004572	0.319448337	0.257674671
ENSG00000242445	0.195383492	0.332046763	0.378486706	0.227666176	0.328384556	0.234890982	0.428595453	0.310413857	0.174244548	0.225465337
ENSG00000242457	2.377165818	3.12123957	0.825789176	3.225270824	0.558253746	0.973119781	1.252817479	1.034712857	2.410382907	1.900350698
ENSG00000242474	0.618714391	0.630888849	12.69650858	0.493276714	12.11739012	10.67076173	14.24255661	8.036269859	0.726018948	1.288373355
ENSG00000242477	9.117896288	13.91275936	2.855854233	11.5730306	1.87179197	2.315353961	2.340790554	2.241877858	7.753882365	9.083032152
ENSG00000242485	68.51447782	62.25876803	5.229998113	61.92519982	4.334676142	5.939386248	4.747518869	4.414774858	55.23552156	58.42773164
ENSG00000242498	39.20695404	68.23560976	1.03223647	52.17349863	0.853799846	1.845571998	1.186879717	1.241655429	49.10792164	60.84343168
ENSG00000242516	1.400248358	2.257917987	0.860197058	1.062442154	0.886638302	0.268446836	0.923128669	0.655318143	1.074508043	0.901861348
ENSG00000242537	0.976917459	0.697298202	0.206447294	0.834775978	0.558253746	0.3691144	0.494533216	0.241433	1.219711833	0.966280016
ENSG00000242553	0.325639153	0.498070144	9.63420705	0.265610538	6.699044946	9.966088789	8.209251378	7.829327287	0.261366821	0.354302673
ENSG00000242562	1.009481375	1.195368346	0.240855176	0.872720341	0.164192278	0.234890982	0.32968881	0.517356429	0.871222738	0.966280016
ENSG00000242574	34.8759533	51.76609032	13.72874505	92.35657866	8.866383017	15.33502551	12.29739263	7.242990001	57.38453765	70.02309184
ENSG00000242588	1.465376189	2.58996475	0.825789176	1.365997055	0.886638302	1.140899053	0.428595453	0.551846857	1.306834106	1.191745353
ENSG00000242600	0.781533968	2.224713311	0.825789176	1.29010833	0.426899923	0.335558545	0.494533216	0.827770286	1.219711833	0.805233347
ENSG00000242609	0.683842222	0.398456115	0.275263059	0.72094289	0.229869189	0.100667564	0.131875524	0.448375572	0.493692885	0.225465337
ENSG00000242611	0.032563915	0.53127482	0.137631529	0	0.229869189	0.100667564	0.263751048	0.379394714	0.290407579	0.289884005
ENSG00000242612	27.38625278	22.04790505	0.275263059	36.27481068	0.328384556	0.167779273	0.494533216	0.206942571	25.41066318	29.31049382
ENSG00000242615	0.683842222	0.630888849	0.481710353	0.796831615	0.82096139	0.67111709	0.098906643	1.621050143	0.580815158	0.773024013
ENSG00000242616	4.298436821	4.715064032	22.98446539	4.022102439	15.49975105	18.89194609	19.51757757	14.003114	3.513931708	3.961748066
ENSG00000242622	1.204864867	1.593824461	32.68748821	1.29010833	29.8173177	29.12648171	27.39714014	31.00689529	1.277793348	1.449420024
ENSG00000242670	0.716406137	0.564479497	0.378486706	0.682998527	0.229869189	0.167779273	0.164844405	0.413885143	0.813141222	0.773024013
ENSG00000242687	1.758451427	2.025485253	3.062301527	3.111437736	1.313538225	1.879127852	1.483599647	1.138184143	2.468464423	2.57674671
ENSG00000242689	0.586150476	0.332046763	0.44730247	0.265610538	0.591092201	0.536893672	0.164844405	0.344904286	0.174244548	0.386512006
ENSG00000242703	0.651278306	0.53127482	0.206447294	0.682998527	0.459738379	0	0.164844405	0.344904286	0.435611369	0.289884005
ENSG00000242705	1.432812274	1.228573022	0.722565529	1.100386516	0.361223012	0.335558545	0.527502097	0.448375572	1.568200928	1.385001356
ENSG00000242715	0.683842222	0.697298202	1.754801998	1.44188578	1.182184402	1.275122471	1.186879717	1.690031	0.435611369	0.773024013
ENSG00000242732	11.75557343	16.2370867	1.754801998	17.98562789	1.674761237	1.241566617	1.9121951	1.552069286	10.89028422	13.52792023
ENSG00000242756	0.55358656	0.199228058	3.371972468	0.379443626	4.301837686	4.731375486	5.011269917	4.828660001	0.348489095	0.644186677
ENSG00000242759	0.781533968	1.029344965	0.653749764	0.872720341	1.970307337	0	0.62640874	0.724299	0.464652127	0.611977344
ENSG00000242779	1.758451427	1.660233814	3.337564585	1.403941418	2.594237994	3.120694469	3.19798146	2.931686429	1.771486233	1.352792023
ENSG00000242797	0.195383492	0.962935612	0.791381293	0.265610538	0.558253746	0.973119781	0.560470978	0.896751143	0.232326063	0.289884005
ENSG00000242798	0.325639153	0.298842087	0.653749764	0.341499264	0.591092201	0.805340508	0.560470978	0.620827714	0.290407579	0.257674671
ENSG00000242802	41.6818116	46.6193655	3.647235526	55.09521455	3.251007106	3.221362033	2.24188391	3.035157715	42.22526202	51.50272486
ENSG00000242814	8.466617981	13.51430325	32.37781727	11.64891933	26.99321052	27.98558266	34.02388523	33.24877315	8.857431165	6.023145434
ENSG00000242849	8.694565389	6.209274465	5.057958701	10.20703355	4.367514597	4.228037668	4.912363274	4.759679144	8.189493733	3.897329399
ENSG00000242858	0.227947407	0.298842087	0.44730247	0.227666176	0.426899923	0.570449527	0.494533216	0.310413857	0.174244548	0.289884005
ENSG00000242861	2.702804971	4.515835974	0.412894588	2.656105385	0.262707645	0.335558545	0.32968881	0.172452143	3.48489095	3.41418939
ENSG00000242950	0.227947407	0.298842087	32.27459362	0.037944363	30.60544064	30.36804833	25.32010064	26.79906301	0.261366821	0.322093339
ENSG00000242951	0.683842222	1.494210433	7.982628699	1.214219604	10.70533653	13.55656522	8.341126902	8.48464543	1.335874864	1.674885361
ENSG00000242960	1.172300951	1.361391728	1.823617763	1.821329407	0.82096139	0.469781963	0.560470978	0.827770286	0.813141222	1.223954687
ENSG00000242990	0.260511323	0.498070144	1.617170469	0.493276714	0.82096139	0.738228799	0.857190907	0.689808572	0.348489095	0.257674671
ENSG00000242992	0.260511323	0.199228058	3.303156703	0.455332352	3.513714751	3.926034977	3.19798146	2.966176858	0.319448337	0.676396011
ENSG00000243023	8.531745812	12.65098166	21.19525551	12.48369531	21.67338071	25.33467015	17.70428912	21.03916143	9.525368598	5.829889431
ENSG00000243024	0.260511323	0.033204676	4.369801055	0.189721813	2.988299461	3.322029596	3.329856985	2.586782143	0.029040758	0.128837335
ENSG00000243055	0.130255661	0.199228058	0.344078823	0.151777451	0.164192278	0.201335127	0.263751048	0.275923429	0.174244548	0.193256003
ENSG00000243056	3.223827616	3.320467628	1.341907411	3.149382099	1.444892047	1.308678326	1.846257338	1.690031	2.904075792	2.641165378
ENSG00000243069	0.162819577	0.365251439	0.206447294	0.113833088	0.131353822	0.134223418	0.131875524	0.275923429	0.116163032	0.128837335
ENSG00000243085	0.325639153	0.298842087	72.15332923	0.303554901	58.64948173	55.19938067	50.64020127	47.87271487	0.14520379	0.547558676
ENSG00000243107	0.358203068	0.365251439	0.516118235	0.303554901	0.426899923	0.234890982	0.164844405	0.275923429	0.638896674	0.611977344
ENSG00000243147	32.40109574	27.89192808	0.275263059	29.44482541	0.164192278	0.268446836	0.32968881	0.275923429	22.76795421	22.03118437
